"SiteID","RegionCode","Region","Location","RawSite","Lat","Long","Habitat","Comments"
810,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Esker Stream","T03",59.83,-139.76,"Sand-Gravel",""
811,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T09A",59.51,-139.83,"Sand-Gravel",""
812,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T09B",59.51,-139.82,"Sand-Gravel",""
813,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T10A",59.49,-139.78,"Sand-Gravel",""
814,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T10B",59.49,-139.76,"Sand-Gravel",""
815,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T11A",59.48,-139.73,"Sand-Gravel",""
816,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T11B",59.48,-139.72,"Sand-Gravel",""
817,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T12",59.45,-139.67,"Sand-Gravel",""
818,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T13",59.43,-139.6,"Sand-Gravel",""
830,"BEAU","Beaufort Sea","Elson Lagoon, Ekilukruak Entrance","",71.24,-155.86,"Sand-Gravel",""
831,"BEAU","Beaufort Sea","Point Barrow","B01",71.38,-156.45,"Sand-Gravel",""
832,"BEAU","Beaufort Sea","Plover Point","B08",71.36,-156.36,"Sand-Gravel",""
833,"BEAU","Beaufort Sea","Elson Lagoon, Point Barrow spit","B03",71.37,-156.43,"Sand-Gravel",""
837,"CHUK","Chukchi Sea","Utqiagvik, Nisksiraq area","",71.35,-156.59,"Sand-Gravel",""
838,"CHUK","Chukchi Sea","Utqiagvik, Nisksiraq area","",71.36,-156.62,"Sand-Gravel",""
839,"CHUK","Chukchi Sea","Utqiagvik, Nisksiraq area","",71.37,-156.65,"Sand-Gravel",""
842,"CHUK","Chukchi Sea","Point Barrow","",71.38,-156.49,"Sand-Gravel",""
843,"CHUK","Chukchi Sea","Point Barrow","",71.38,-156.51,"Sand-Gravel",""
844,"CHUK","Chukchi Sea","Point Barrow","",71.39,-156.54,"Sand-Gravel",""
845,"CHUK","Chukchi Sea","Point Barrow","",71.4,-156.57,"Sand-Gravel",""
846,"BEAU","Beaufort Sea","Elson Lagoon, Cooper Island","B07",71.23,-155.72,"Sand-Gravel",""
848,"BEAU","Beaufort Sea","Elson Lagoon","",71.32,-156.37,"Sand-Gravel",""
849,"BEAU","Beaufort Sea","Elson Lagoon","",71.25,-156.03,"Sand-Gravel",""
850,"BEAU","Beaufort Sea","Elson Lagoon, Kachiksuk Bluffs","",71.19,-155.61,"Sand-Gravel",""
851,"BEAU","Beaufort Sea","Elson Lagoon, Christie Point","",71.16,-155.52,"Sand-Gravel",""
852,"BEAU","Beaufort Sea","Elson Lagoon, Ross Point","",71.22,-155.93,"Sand-Gravel",""
853,"BEAU","Beaufort Sea","Elson Lagoon","",71.29,-156.19,"Sand-Gravel",""
854,"BEAU","Beaufort Sea","Elson Lagoon","",71.12,-155.45,"Sand-Gravel",""
855,"BEAU","Beaufort Sea","Elson Lagoon, Niksiraq","B05",71.35,-156.56,"Sand-Gravel",""
856,"BEAU","Beaufort Sea","Elson Lagoon, North Salt Lagoon","B06",71.34,-156.61,"Sand-Gravel",""
857,"BEAU","Beaufort Sea","Elson Lagoon, Plover Point","B04",71.35,-156.36,"Sand-Gravel",""
858,"BEAU","Beaufort Sea","Elson Lagoon, Point Barrow spit","B02",71.37,-156.43,"Sand-Gravel",""
859,"CHUK","Chukchi Sea","Barrow Lagoon","B05",71.29,-156.75,"Sand-Gravel",""
860,"BEAU","Beaufort Sea","Elson Lagoon","",71.29,-156.26,"Sand-Gravel",""
863,"BEAU","Beaufort Sea","Point Barrow","",71.5,-156.28,"Sand-Gravel",""
865,"CHUK","Chukchi Sea","Peard Bay","B24",70.82,-158.37,"Sand-Gravel",""
877,"CHUK","Chukchi Sea","Nullabvik","B23",70.86,-157.83,"Sand-Gravel",""
934,"CHUK","Chukchi Sea","Will Rogers Memorial","B21",71.04,-157.26,"Sand-Gravel",""
937,"CHUK","Chukchi Sea","Skull Cliff","B22",70.93,-157.54,"Sand-Gravel",""
939,"CHUK","Chukchi Sea","Walakpa Bay","B20",71.15,-157.06,"Sand-Gravel",""
940,"CHUK","Chukchi Sea","Kotzebue Sound, Baldwin Peninsula, Cape Blossom","B04",66.73,-162.43,"Sand-Gravel",""
941,"CHUK","Chukchi Sea","Kotzebue Sound, Baldwin Peninsula, Cape Blossom","B03",66.73,-162.44,"Sand-Gravel",""
942,"CHUK","Chukchi Sea","Kotzebue Sound, Baldwin Peninsula, Cape Blossom","B01",66.73,-162.47,"Sand-Gravel",""
943,"CHUK","Chukchi Sea","Kotzebue Sound, Baldwin Peninsula, Cape Blossom","B02",66.73,-162.45,"Sand-Gravel",""
944,"CHUK","Chukchi Sea","Kotzebue Sound, Baldwin Peninsula, Cape Blossom","B05",66.72,-162.42,"Sand-Gravel",""
945,"CHUK","Chukchi Sea","Kotzebue Sound, Baldwin Peninsula, Cape Blossom","T06",66.69,-162.41,"Sand-Gravel",""
946,"CHUK","Chukchi Sea","Kotzebue Sound, Baldwin Peninsula, Cape Blossom","T05",66.7,-162.44,"Sand-Gravel",""
947,"CHUK","Chukchi Sea","Kotzebue Sound, Baldwin Peninsula, Cape Blossom","T03",66.71,-162.44,"Sand-Gravel",""
948,"CHUK","Chukchi Sea","Kotzebue Sound, Baldwin Peninsula, Cape Blossom","T04",66.71,-162.43,"Sand-Gravel","leafy algae in codend; ID by Mandy Lindeberg asRussian sea brush (Odonthalia setacea)"
949,"CHUK","Chukchi Sea","Kotzebue Sound, Baldwin Peninsula, Cape Blossom","T02",66.72,-162.42,"Sand-Gravel",""
950,"CHUK","Chukchi Sea","Kotzebue Sound, Baldwin Peninsula, Cape Blossom","T01",66.72,-162.45,"Sand-Gravel","2 spp. of filamentous algae in codend; specimen IDs by Mandy Lindeberg as acid kelp (Virdis sp.) and red algae (Order Ceramiales)"
951,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay, Unalaska Island","B2",53.87,-166.53,"Sand-Gravel",""
952,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay, Unalaska Island","B1",53.87,-166.53,"Sand-Gravel",""
953,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","T1",53.93,-166.51,"not reported",""
954,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","T2",53.92,-166.48,"not reported",""
955,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","T3",53.92,-166.46,"not reported",""
956,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","T4",53.92,-166.49,"not reported",""
957,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","T5",53.91,-166.47,"not reported",""
958,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","T6",53.9,-166.49,"not reported",""
959,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","P1a",53.93,-166.51,"not reported",""
960,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","P1b",53.93,-166.5,"not reported",""
961,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","P4a",53.92,-166.49,"not reported",""
962,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","P4b",53.91,-166.49,"not reported",""
963,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","P2b",53.92,-166.48,"not reported",""
964,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","P2a",53.93,-166.48,"not reported",""
965,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","P5b",53.91,-166.47,"not reported",""
966,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","P5a",53.92,-166.46,"not reported",""
967,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","P3b",53.92,-166.46,"not reported",""
968,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","P3a",53.92,-166.46,"not reported",""
969,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","P6a",53.9,-166.49,"not reported",""
970,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","P6d",53.9,-166.48,"not reported",""
971,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","P6c",53.89,-166.49,"not reported",""
972,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","P6b",53.9,-166.5,"not reported",""
973,"AI","Aleutian Islands","Unalaska Bay, Iliuliuk Bay","T4a",53.92,-166.49,"not reported",""
1083,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Cowee Creek","CC",58.68,-134.94,"Sand-Gravel",""
1084,"GOA","Gulf of Alaska","southeastern Alaska, Favorite Channel, Eagle River","ER",58.51,-134.85,"Sand-Gravel",""
1085,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Grewingk River","GR",59.66,-151.17,"not reported",""
1086,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Halibut Cove","HC",59.6,-151.16,"not reported",""
1087,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Jakolof Bay","JB",59.45,-151.5,"not reported",""
1088,"GOA","Gulf of Alaska","southeastern Alaska, Gastineau Channel, Lemon Creek","LC",58.34,-134.52,"Sand-Gravel",""
1089,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Mendenhall River","MR",58.32,-134.6,"Sand-Gravel",""
1090,"GOA","Gulf of Alaska","southeastern Alaska, Gastineau Channel, Sheep Creek","SC",58.26,-134.33,"Sand-Gravel",""
1091,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Tutka Bay","TB",59.42,-151.3,"not reported",""
1092,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, China Poot Bay","WR",59.55,-151.36,"not reported",""
1093,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula, Cannon Beach","S1",59.49,-139.83,"Sand-Gravel","Latitude and Longitude locations are the start locations. Raw site ID BX= Bottom trawl, tow X; SX= Suface trawl, tow X"
1094,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula, Cannon Beach","S2",59.47,-139.78,"Sand-Gravel","Latitude and Longitude locations are the start locations. Raw site ID BX= Bottom trawl, tow X; SX= Suface trawl, tow X"
1095,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula, Cannon Beach","S3",59.47,-139.78,"Sand-Gravel","Latitude and Longitude locations are the start locations. Raw site ID BX= Bottom trawl, tow X; SX= Suface trawl, tow X"
1096,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula, Cannon Beach","S4",59.46,-139.74,"Sand-Gravel","Latitude and Longitude locations are the start locations. Raw site ID BX= Bottom trawl, tow X; SX= Suface trawl, tow X"
1097,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula, Cannon Beach","S5",59.44,-139.74,"Sand-Gravel","Latitude and Longitude locations are the start locations. Raw site ID BX= Bottom trawl, tow X; SX= Suface trawl, tow X"
1098,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula, Cannon Beach","S6",59.46,-139.75,"Sand-Gravel","Latitude and Longitude locations are the start locations. Raw site ID BX= Bottom trawl, tow X; SX= Suface trawl, tow X"
1099,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula, Cannon Beach","B6",59.48,-139.77,"Sand-Gravel","Latitude and Longitude locations are the start locations. Raw site ID BX= Bottom trawl, tow X; SX= Suface trawl, tow X"
1100,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula, Cannon Beach","B5",59.47,-139.75,"Sand-Gravel","Latitude and Longitude locations are the start locations. Raw site ID BX= Bottom trawl, tow X; SX= Suface trawl, tow X"
1101,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula, Cannon Beach","B4",59.46,-139.72,"Sand-Gravel","Latitude and Longitude locations are the start locations. Raw site ID BX= Bottom trawl, tow X; SX= Suface trawl, tow X"
1102,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula, Cannon Beach","B3",59.44,-139.74,"Sand-Gravel","Latitude and Longitude locations are the start locations. Raw site ID BX= Bottom trawl, tow X; SX= Suface trawl, tow X"
1103,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula, Cannon Beach","B2",59.47,-139.76,"Sand-Gravel","Latitude and Longitude locations are the start locations. Raw site ID BX= Bottom trawl, tow X; SX= Suface trawl, tow X"
1104,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula, Cannon Beach","B1",59.49,-139.82,"Sand-Gravel","Latitude and Longitude locations are the start locations. Raw site ID BX= Bottom trawl, tow X; SX= Suface trawl, tow X"
1105,"BEAU","Beaufort Sea","Point Barrow","BEB-002",71.4,-156.44,"Sand-Gravel","SiteID=700 in Vollenweider's Arctic db"
1106,"BEAU","Beaufort Sea","Point Barrow","BEB-004",71.41,-156.42,"Sand-Gravel","SiteID=701 in Vollenweider's Arctic db"
1107,"BEAU","Beaufort Sea","Point Barrow","BEB-008",71.44,-156.35,"Sand-Gravel","SiteID=702 in Vollenweider's Arctic db"
1108,"BEAU","Beaufort Sea","Point Barrow","BEB-012",71.47,-156.31,"Sand-Gravel","SiteID=703 in Vollenweider's Arctic db"
1109,"BEAU","Beaufort Sea","Point Barrow","BEB-016",71.51,-156.24,"Sand-Gravel","SiteID=704 in Vollenweider's Arctic db"
1110,"BEAU","Beaufort Sea","Point Barrow","BEB-020",71.53,-156.2,"Sand-Gravel","SiteID=705 in Vollenweider's Arctic db"
1111,"BEAU","Beaufort Sea","Point Barrow","BEB-OPP",71.49,-156.28,"Sand-Gravel","SiteID=706 in Vollenweider's Arctic db"
1112,"BEAU","Beaufort Sea","Point Barrow","BEB-OPP",71.52,-156.22,"Sand-Gravel","SiteID=707 in Vollenweider's Arctic db"
1113,"CHUK","Chukchi Sea","Point Barrow","CWB-002",71.39,-156.52,"Sand-Gravel","SiteID=708 in Vollenweider's Arctic db"
1114,"CHUK","Chukchi Sea","Point Barrow","CWB-004",71.4,-156.57,"Sand-Gravel","SiteID=709 in Vollenweider's Arctic db"
1115,"CHUK","Chukchi Sea","Point Barrow","CWB-008",71.42,-156.65,"Sand-Gravel","SiteID=710 in Vollenweider's Arctic db"
1116,"CHUK","Chukchi Sea","Point Barrow","CWB-012",71.44,-156.73,"Sand-Gravel","SiteID=711 in Vollenweider's Arctic db"
1117,"CHUK","Chukchi Sea","Point Barrow","CWB-016",71.46,-156.86,"Sand-Gravel","SiteID=712 in Vollenweider's Arctic db"
1118,"CHUK","Chukchi Sea","Point Barrow","CWB-020",71.48,-156.92,"Sand-Gravel","SiteID=713 in Vollenweider's Arctic db"
1119,"CHUK","Chukchi Sea","Point Barrow","CWB-OPP",71.48,-156.9,"Sand-Gravel","SiteID=714 in Vollenweider's Arctic db"
1120,"BEAU","Beaufort Sea","Elson Lagoon","ELS-001",71.32,-156.39,"Sand-Gravel","SiteID=715 in Vollenweider's Arctic db"
1121,"BEAU","Beaufort Sea","Elson Lagoon","ELS-002",71.29,-156.22,"Sand-Gravel","SiteID=716 in Vollenweider's Arctic db"
1122,"BEAU","Beaufort Sea","Elson Lagoon","ELS-003",71.26,-156.01,"Sand-Gravel","SiteID=717 in Vollenweider's Arctic db"
1123,"BEAU","Beaufort Sea","Elson Lagoon, Ekilukruak Entrance","ELS-004",71.22,-155.82,"Sand-Gravel","SiteID=718 in Vollenweider's Arctic db"
1124,"BEAU","Beaufort Sea","Elson Lagoon, Kachiksuk Bluffs","ELS-005",71.19,-155.61,"Sand-Gravel","SiteID=719 in Vollenweider's Arctic db"
1125,"BEAU","Beaufort Sea","Elson Lagoon, Sanigaruak Pass","ELS-006",71.16,-155.4,"Sand-Gravel","SiteID=720 in Vollenweider's Arctic db"
1126,"BEAU","Beaufort Sea","Elson Lagoon, Dease Inlet","ELS-007",71.08,-155.38,"Sand-Gravel","SiteID=721 in Vollenweider's Arctic db"
1127,"BEAU","Beaufort Sea","Elson Lagoon, Dease Inlet","ELS-008",71.02,-155.47,"Sand-Gravel","SiteID=722 in Vollenweider's Arctic db"
1128,"BEAU","Beaufort Sea","Elson Lagoon","ELS-OPP",71.28,-156.17,"Sand-Gravel","SiteID=723 in Vollenweider's Arctic db"
1129,"BEAU","Beaufort Sea","Elson Lagoon, Tulageak Point","ELS-OPP",71.2,-155.7,"Sand-Gravel","SiteID=724 in Vollenweider's Arctic db"
1130,"BEAU","Beaufort Sea","Elson Lagoon, Tulageak Point","ELS-OPP",71.2,-155.72,"Sand-Gravel","SiteID=725 in Vollenweider's Arctic db"
1132,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.21,"Sand-Gravel",""
1133,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.06,-163.26,"Sand-Gravel",""
1134,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.06,-163.22,"Sand-Gravel",""
1135,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.06,-163.26,"Sand-Gravel",""
1136,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.07,-163.28,"Sand-Gravel",""
1137,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.22,"Sand-Gravel",""
1138,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.26,"Sand-Gravel",""
1139,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.26,"Sand-Gravel",""
1140,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.21,"Sand-Gravel",""
1141,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.21,"Sand-Gravel",""
1142,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.22,"Sand-Gravel",""
1143,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.22,"Sand-Gravel",""
1144,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.21,"Sand-Gravel",""
1145,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.21,"Sand-Gravel",""
1146,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.21,"Sand-Gravel",""
1147,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.22,"Sand-Gravel",""
1148,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.22,"Sand-Gravel",""
1149,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.21,"Sand-Gravel",""
1150,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.22,"Sand-Gravel",""
1151,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.26,"Sand-Gravel",""
1152,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.26,"Sand-Gravel",""
1153,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.26,"Sand-Gravel",""
1154,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.26,"Sand-Gravel",""
1155,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.26,"Sand-Gravel",""
1156,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.22,"Sand-Gravel",""
1157,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.26,"Sand-Gravel",""
1158,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.26,"Sand-Gravel",""
1159,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.22,"Sand-Gravel",""
1160,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.26,"Sand-Gravel",""
1161,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.06,-163.26,"Sand-Gravel",""
1162,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.06,-163.21,"Sand-Gravel",""
1163,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.06,-163.24,"Sand-Gravel",""
1166,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.06,-163.26,"Sand-Gravel",""
1167,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.06,-163.26,"Sand-Gravel",""
1168,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.06,-163.25,"Sand-Gravel",""
1169,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.06,-163.26,"Sand-Gravel",""
1170,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.06,-163.26,"Sand-Gravel",""
1171,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.06,-163.27,"Sand-Gravel",""
1172,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.22,"Sand-Gravel",""
1173,"CHUK","Chukchi Sea","Lisburne Peninsula, Aukulak Lagoon","",67.05,-163.21,"Sand-Gravel",""
1174,"CHUK","Chukchi Sea","Lisburne Peninsula, Anigaaq Ranger Station","",67.06,-163.34,"Sand-Gravel",""
1175,"CHUK","Chukchi Sea","Lisburne Peninsula, Anigaaq Ranger Station","",67.06,-163.34,"Sand-Gravel",""
1177,"CHUK","Chukchi Sea","Lisburne Peninsula, Anigaaq Ranger Station","",67.06,-163.34,"Sand-Gravel",""
1179,"CHUK","Chukchi Sea","Lisburne Peninsula, Anigaaq Ranger Station","",67.06,-163.34,"Sand-Gravel",""
1180,"CHUK","Chukchi Sea","Lisburne Peninsula, Anigaaq Ranger Station","",67.06,-163.34,"Sand-Gravel",""
1181,"CHUK","Chukchi Sea","Lisburne Peninsula, Anigaaq Ranger Station","",67.06,-163.34,"Sand-Gravel",""
1182,"CHUK","Chukchi Sea","Lisburne Peninsula, Anigaaq Ranger Station","",67.06,-163.34,"Sand-Gravel",""
1184,"CHUK","Chukchi Sea","Seward Peninsula, Cowpak Inlet","",66.51,-164.76,"Sand-Gravel",""
1185,"CHUK","Chukchi Sea","Seward Peninsula, Cowpak Inlet","",66.52,-164.73,"Sand-Gravel",""
1186,"CHUK","Chukchi Sea","Seward Peninsula, Cowpak Inlet","",66.52,-164.73,"Sand-Gravel",""
1187,"CHUK","Chukchi Sea","Seward Peninsula, Cowpak Inlet","",66.53,-164.72,"Sand-Gravel",""
1188,"CHUK","Chukchi Sea","Seward Peninsula, Cowpak Inlet","",66.53,-164.72,"Sand-Gravel",""
1189,"CHUK","Chukchi Sea","Seward Peninsula, Cowpak Inlet","",66.53,-164.72,"Sand-Gravel",""
1190,"CHUK","Chukchi Sea","Seward Peninsula, Ikpek Lagoon","",65.89,-167.24,"Sand-Gravel",""
1191,"CHUK","Chukchi Sea","Seward Peninsula, Ikpek Lagoon","",65.9,-167.24,"Sand-Gravel",""
1192,"CHUK","Chukchi Sea","Seward Peninsula, Ikpek Lagoon","",65.9,-167.23,"Sand-Gravel",""
1193,"CHUK","Chukchi Sea","Seward Peninsula, Ikpek Lagoon","",65.91,-167.06,"Sand-Gravel",""
1194,"CHUK","Chukchi Sea","Seward Peninsula, Ikpek Lagoon","",65.9,-167.24,"Sand-Gravel",""
1195,"CHUK","Chukchi Sea","Seward Peninsula, Ikpek Lagoon","",65.9,-167.23,"Sand-Gravel",""
1196,"CHUK","Chukchi Sea","Lisburne Peninsula, Kotlik Lagoon, Kiligmak Inlet","",67.34,-163.81,"Sand-Gravel",""
1197,"CHUK","Chukchi Sea","Lisburne Peninsula, Kotlik Lagoon, Kiligmak Inlet","",67.34,-163.82,"Sand-Gravel",""
1198,"CHUK","Chukchi Sea","Lisburne Peninsula, Kotlik Lagoon, Kiligmak Inlet","",67.34,-163.82,"Sand-Gravel",""
1199,"CHUK","Chukchi Sea","Lisburne Peninsula, Kotlik Lagoon, Kiligmak Inlet","",67.34,-163.81,"Sand-Gravel",""
1200,"CHUK","Chukchi Sea","Lisburne Peninsula, Kotlik Lagoon, Kiligmak Inlet","",67.34,-163.82,"Sand-Gravel",""
